month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
05-03,0.25,3,2.03,3.7,0.59,5.22,7.29,4.71,1.18,3.41,2.65,12.49,0.19,9.76,3.23,3.29,3.67,4.63,6.77,4.34,2.76
05-04,0.56,5.12,1.65,9.45,0.86,6.05,6.27,0.66,1.12,6.78,3.2,4.91,0.14,12.13,0.74,6.32,1.24,2.11,5.59,4.04,1.22
05-05,1.23,6.83,2.93,6.09,0.53,12.41,10.5,3.27,0.52,5.57,8.25,3.11,0.09,3.76,2.33,0.54,0.82,2.41,9.59,1.64,1.5
05-06,11.52,3.79,8.47,12.84,5.48,14.4,4.41,6.63,0.7,6.21,16.32,0.16,12.85,1.53,5.33,1.72,1.86,9.42,1.63,1.9,3.1
05-07,1.15,2.64,11.58,7.86,1.11,5.94,7.78,3.68,1.23,3.02,15.52,1.38,3.24,4.51,2.89,11.58,3,3.44,1.66,1.64,0.86
05-08,5.12,2.51,6.55,7.01,2.63,9.95,3.58,7.33,2.07,3.37,12.95,2.15,3.52,5.08,3.67,9.42,6.39,1.26,2,1.3,0.44
05-09,5.3,2.21,5.84,6.66,4.04,15.18,4.65,1.89,1.92,4.16,6.46,0.9,1.12,3.93,5.55,7.78,5.08,2.11,9.51,2.09,1.24
05-10,5.07,1.04,8.48,5.16,6.88,4.18,3.3,2.82,1.56,10.68,6.76,1.79,1.07,0.48,16.11,0.21,14.51,0.6,1.28,2.98,2.47
05-11,15.31,0.78,4.49,4.54,5.44,1.64,0.96,4.58,12.8,10.67,3.59,2.13,2.45,5.24,9.02,3.25,3.79,0.57,2.81,5.33,8.18
05-12,38.2,1.69,5.5,10.25,8.08,1.18,1.3,7.72,13.24,8.1,2.21,5.56,36.5,4.37,3.1,3.25,0.51,2.23,1.21,10.93,4.74
05-13,14.69,1.47,7.65,23.33,8.22,1.49,3.38,4.41,15.95,6.43,7.52,4.33,6.06,4.9,5.96,3.48,1.49,2.13,1.28,4.36,2.35
05-14,23.99,0.94,2.83,22.1,8.11,3.78,2.47,5.49,18.47,6.27,8.41,6.96,8.2,6.54,3.22,14.34,1.1,2.92,2.93,13.64,0.6
05-15,42.37,2.15,8.62,4.03,7.84,2.56,1.31,2.02,13.37,6.52,2.1,1.64,3.02,9.97,3.18,55.85,2.79,3.67,1.56,11.66,4.5
05-16,0.59,1.52,2.97,8.71,7.79,0.86,14.85,1.64,5.15,2.85,6.85,0.5,4.77,4.19,5.36,8.4,93.51,0.75,1.28,4.65,8.63
05-17,0.86,2.03,4.81,4.99,2.22,0.67,14.15,3.73,5.82,5.48,3.78,2.46,1.78,1.23,5.84,1.97,12.02,0.85,1.9,3.95,5.23
